130	496195	7045
131	503240	8568
132	511808	8481
133	520289	2789
134	523078	608
135	523686	4182
136	527868	8128
137	535996	8329
138	544325	5400
139	549725	2393
140	552118	7590
141	559708	6628
142	566336	3436
143	569772	2891
144	572663	1051
145	573714	3045
146	576759	10580
147	587339	7555
148	594894	7608
149	602502	1020
150	603522	2954
151	606476	1785
152	608261	8019
153	616280	6933
154	623213	4047
155	627260	1011
156	628271	9571
157	637842	9622
158	647464	2697
159	650161	3785
160	653946	5682
161	659628	3036
162	662664	4447
163	667111	7883
164	674994	6490
165	681484	2498
166	683982	3792
167	687774	3377
168	691151	5045
169	696196	2219
170	698415	1085
171	699500	1342
172	700842	3986
173	704828	957
174	705785	3477
175	709262	3291
176	712553	3666
177	716219	3267
178	719486	2455
179	721941	965
180	722906	1240
181	724146	7003
182	731149	4474
183	735623	7288
184	742911	986
185	743897	3320
186	747217	9061
187	756278	2138
188	758416	6286
189	764702	6277
190	770979	1121
191	772100	809
192	772909	6755
193	779664	3572
194	783236	2671
195	785907	7395
196	793302	1288
197	794590	1066
198	795656	9068
199	804724	11237
200	815961	9218
201	825179	15980
202	841159	8708
203	849867	8400
204	858267	7317
205	865584	11268
206	876852	19495
207	896347	13545
208	909892	5473
209	915365	481
210	915846	815
211	916661	3185
212	919846	7331
213	927177	528
214	927705	1526
215	929231	3448
216	932679	2086
217	934765	9152
218	943917	8012
219	951929	8555
220	960484	4680
221	965164	2678
222	967842	4072
223	971914	5069
224	976983	7135
225	984118	3396
226	987514	2823
227	990337	662
228	990999	1041
229	992040	1629
230	993669	6667
231	1000336	1337
232	1001673	11434
233	1013107	6337
234	1019444	4422
235	1023866	25795
236	1049661	3739
237	1053400	5132
238	1058532	8395
239	1066927	9762
240	1076689	4622
241	1081311	6362
242	1087673	9588
243	1097261	12836
244	1110097	4681
245	1114778	10943
246	1125721	6263
247	1131984	5100
248	1137084	1746
249	1138830	3805
250	1142635	4756
251	1147391	3699
252	1151090	10707
253	1161797	9897
254	1171694	6839
255	1178533	6100
256	1184633	5796
257	1190429	4089
258	1194518	3898
259	1198416	3494
260	1201910	3833
261	1205743	3323
262	1209066	12267
263	1221333	12834
264	1234167	4220
265	1238387	2852
266	1241239	5563
267	1246802	15897
268	1262699	4284
269	1266983	708
270	1267691	1193
271	1268884	4401
272	1273285	4375
273	1277660	2080
274	1279740	13029
275	1292769	6698
276	1299467	8825
277	1308292	7738
278	1316030	10689
279	1326719	205
280	1326924	6996
281	1333920	8939
282	1342859	2333
283	1345192	8155
284	1353347	8287
285	1361634	3888
286	1365522	5748
287	1371270	10259
288	1381529	2538
289	1384067	13735
290	1397802	520
291	1398322	1524
292	1399846	3079
293	1402925	4317
294	1407242	3017
295	1410259	2743
296	1413002	3742
297	1416744	2124
298	1418868	4008
299	1422876	2515
300	1425391	1919
301	1427310	3623
302	1430933	3866
303	1434799	3876
304	1438675	1897
305	1440572	5439
306	1446011	6877
307	1452888	2509
308	1455397	4583
309	1459980	1504
310	1461484	2455
311	1463939	2662
312	1466601	797
313	1467398	5362
314	1472760	270
315	1473030	839
316	1473869	3578
317	1477447	5873
318	1483320	1239
319	1484559	1386
320	1485945	3688
321	1489633	2388
322	1492021	3778
323	1495799	4032
324	1499831	906
325	1500737	2939
326	1503676	1785
327	1505461	2004
328	1507465	3128
329	1510593	8614
330	1519207	3968
331	1523175	3999
332	1527174	4629
333	1531803	3899
334	1535702	4632
335	1540334	1147
336	1541481	4206
337	1545687	2710
338	1548397	1706
339	1550103	1068
340	1551171	4042
341	1555213	3878
342	1559091	2892
343	1561983	1280
344	1563263	7693
345	1570956	19076
346	1590032	2199
347	1592231	3787
348	1596018	1637
349	1597655	4255
350	1601910	8856
351	1610766	3146
352	1613912	13373
353	1627285	3747
354	1631032	8713
355	1639745	5770
356	1645515	2169
357	1647684	1204
358	1648888	3866
359	1652754	1655
360	1654409	2808
361	1657217	6283
362	1663500	5398
363	1668898	1791
364	1670689	6757
365	1677446	3664
366	1681110	10437
367	1691547	4565
368	1696112	3527
369	1699639	6455
370	1706094	9641
371	1715735	1595
372	1717330	2748
373	1720078	4562
374	1724640	8716
375	1733356	1588
376	1734944	4812
377	1739756	1304
378	1741060	14596
379	1755656	1096
380	1756752	1305
381	1758057	5235
382	1763292	2502
383	1765794	3071
384	1768865	6874
385	1775739	6170
386	1781909	9204
387	1791113	11601
388	1802714	2073
389	1804787	6502
390	1811289	5781
391	1817070	10006
392	1827076	7708
393	1834784	8477
394	1843261	4214
395	1847475	3209
396	1850684	12847
397	1863531	4558
398	1868089	2361
399	1870450	2417
400	1872867	649
401	1873516	1354
402	1874870	10072
403	1884942	21751
404	1906693	861
405	1907554	3503
406	1911057	3824
407	1914881	1412
408	1916293	1057
409	1917350	5731
410	1923081	1202
411	1924283	876
412	1925159	1345
413	1926504	17703
414	1944207	9463
415	1953670	2833
416	1956503	3960
417	1960463	1309
418	1961772	4588
419	1966360	5945
420	1972305	1037
421	1973342	807
422	1974149	2291
423	1976440	8137
424	1984577	3244
425	1987821	1819
426	1989640	513
427	1990153	1525
428	1991678	3797
429	1995475	5911
430	2001386	1307
431	2002693	3157
432	2005850	1217
433	2007067	1291
434	2008358	1081
435	2009439	5525
436	2014964	907
437	2015871	4353
438	2020224	326
439	2020550	8864
440	2029414	3579
441	2032993	1583
442	2034576	1315
443	2035891	6384
444	2042275	4043
445	2046318	1203
446	2047521	2932
447	2050453	2645
448	2053098	1768
449	2054866	4093
450	2058959	12805
451	2071764	1451
452	2073215	4018
453	2077233	3556
454	2080789	1341
455	2082130	1064
456	2083194	3947
457	2087141	6855
458	2093996	1572
459	2095568	1506
460	2097074	1441
461	2098515	2419
462	2100934	2146
463	2103080	1723
464	2104803	1740
465	2106543	1131
466	2107674	1612
467	2109286	781
468	2110067	7009
469	2117076	8116
470	2125192	1453
471	2126645	1059
472	2127704	4655
473	2132359	2398
474	2134757	1141
475	2135898	6422
476	2142320	1758
477	2144078	7539
478	2151617	2153
479	2153770	6364
480	2160134	3979
481	2164113	1367
482	2165480	8319
483	2173799	9515
484	2183314	3628
485	2186942	2211
486	2189153	3365
487	2192518	4714
488	2197232	1667
489	2198899	466
490	2199365	3157
491	2202522	2105
492	2204627	10188
493	2214815	1121
494	2215936	1337
495	2217273	5164
496	2222437	6649
497	2229086	1412
498	2230498	1766
499	2232264	2240
500	2234504	3402
501	2237906	1880
502	2239786	2096
503	2241882	6039
504	2247921	2070
505	2249991	1451
506	2251442	1101
507	2252543	3172
508	2255715	6303
509	2262018	1954
510	2263972	2386
511	2266358	2603
512	2268961	2607
513	2271568	3597
514	2275165	1371
515	2276536	8490
516	2285026	3904
517	2288930	1450
518	2290380	10404
519	2300784	4094
520	2304878	7179
521	2312057	3354
522	2315411	6490
523	2321901	4656
524	2326557	2988
525	2329545	1303
526	2330848	3062
527	2333910	1951
528	2335861	1664
529	2337525	1710
530	2339235	2059
531	2341294	2124
532	2343418	978
533	2344396	1888
534	2346284	3952
535	2350236	2187
536	2352423	5387
537	2357810	1739
538	2359549	1885
539	2361434	2539
540	2363973	2181
541	2366154	1788
542	2367942	2378
543	2370320	4949
544	2375269	1611
545	2376880	13670
546	2390550	5367
547	2395917	971
548	2396888	14500
549	2411388	1849
550	2413237	1582
551	2414819	1066
552	2415885	1476
553	2417361	1753
554	2419114	6073
555	2425187	2977
556	2428164	3073
557	2431237	2381
558	2433618	1949
559	2435567	2839
560	2438406	5398
561	2443804	15375
562	2459179	7234
563	2466413	3350
564	2469763	3229
565	2472992	2535
566	2475527	2943
567	2478470	1337
568	2479807	2292
569	2482099	5268
570	2487367	1606
571	2488973	1291
572	2490264	1979
573	2492243	1490
574	2493733	1484
575	2495217	1389
576	2496606	2422
577	2499028	2047
578	2501075	2517
579	2503592	3443
580	2507035	2469
581	2509504	2524
582	2512028	20219
583	2532247	8404
584	2540651	4377
585	2545028	4481
586	2549509	4150
587	2553659	1528
588	2555187	4492
589	2559679	1358
590	2561037	1176
591	2562213	1474
592	2563687	7416
593	2571103	2186
594	2573289	18033
595	2591322	8886
596	2600208	5683
597	2605891	4031
598	2609922	3568
599	2613490	2060
600	2615550	16368
601	2631918	4467
602	2636385	1160
603	2637545	1934
604	2639479	1360
605	2640839	8159
606	2648998	5179
607	2654177	6851
608	2661028	1924
609	2662952	8212
610	2671164	7569
611	2678733	8513
612	2687246	4985
613	2692231	6752
614	2698983	15099
615	2714082	7525
616	2721607	5089
617	2726696	1365
618	2728061	1560
619	2729621	2148
620	2731769	825
621	2732594	6379
622	2738973	2140
623	2741113	8263
624	2749376	4225
625	2753601	1884
626	2755485	5245
627	2760730	5477
628	2766207	9124
629	2775331	4700
630	2780031	9503
631	2789534	3780
632	2793314	1069
633	2794383	1415
634	2795798	9087
635	2804885	304
636	2805189	1736
637	2806925	776
638	2807701	1463
639	2809164	12561
640	2821725	8041
641	2829766	4086
642	2833852	5008
643	2838860	4471
644	2843331	8906
645	2852237	2213
646	2854450	5372
647	2859822	2933
648	2862755	3118
649	2865873	1689
650	2867562	8099
651	2875661	3697
652	2879358	14161
653	2893519	3284
654	2896803	3884
655	2900687	4320
656	2905007	11600
657	2916607	925
658	2917532	8005
659	2925537	6273
660	2931810	789
661	2932599	5689
662	2938288	15575
663	2953863	917
664	2954780	6072
665	2960852	666
666	2961518	5256
667	2966774	8069
668	2974843	1448
669	2976291	4358
670	2980649	708
671	2981357	8920
672	2990277	1361
673	2991638	2808
674	2994446	2697
675	2997143	1241
676	2998384	1097
677	2999481	852
678	3000333	972
679	3001305	987
680	3002292	2351
681	3004643	1735
682	3006378	1144
683	3007522	894
684	3008416	1125
685	3009541	1349
686	3010890	990
687	3011880	1941
688	3013821	2617
689	3016438	1267
690	3017705	2734
691	3020439	2810
692	3023249	2991
693	3026240	1054
694	3027294	3607
695	3030901	4288
696	3035189	3324
697	3038513	5875
698	3044388	3293
699	3047681	914
700	3048595	2321
701	3050916	4621
702	3055537	788
703	3056325	5799
704	3062124	1228
705	3063352	6009
706	3069361	868
707	3070229	1612
708	3071841	867
709	3072708	3268
710	3075976	6411
711	3082387	3414
712	3085801	4019
713	3089820	1241
714	3091061	1075
715	3092136	1796
716	3093932	1529
717	3095461	2491
718	3097952	2490
719	3100442	1742
720	3102184	1373
721	3103557	2904
722	3106461	2431
723	3108892	1562
724	3110454	1855
725	3112309	1075
726	3113384	945
727	3114329	3358
728	3117687	1952
729	3119639	1923
730	3121562	2218
731	3123780	1948
732	3125728	3118
733	3128846	1788
734	3130634	3191
735	3133825	511
736	3134336	1099
737	3135435	804
738	3136239	2562
739	3138801	1051
740	3139852	2274
741	3142126	1856
742	3143982	1418
743	3145400	718
744	3146118	1671
745	3147789	2532
746	3150321	1560
747	3151881	2280
748	3154161	2383
749	3156544	2243
750	3158787	1061
751	3159848	2514
752	3162362	4180
753	3166542	2103
754	3168645	1784
755	3170429	4207
756	3174636	531
757	3175167	824
758	3175991	2558
759	3178549	4233
760	3182782	3552
761	3186334	898
762	3187232	3508
763	3190740	2389
764	3193129	2648
765	3195777	1994
766	3197771	3114
767	3200885	6317
768	3207202	969
769	3208171	6638
770	3214809	923
771	3215732	1133
772	3216865	786
773	3217651	6310
774	3223961	2842
775	3226803	5076
776	3231879	9067
777	3240946	7352
778	3248298	1811
779	3250109	3586
780	3253695	1495
781	3255190	639
782	3255829	3282
783	3259111	9156
784	3268267	2871
785	3271138	2215
786	3273353	5712
787	3279065	1286
788	3280351	4410
789	3284761	690
790	3285451	2539
791	3287990	1121
792	3289111	2515
793	3291626	4359
794	3295985	2924
795	3298909	5429
796	3304338	5863
797	3310201	4462
798	3314663	2753
799	3317416	2059
800	3319475	1055
801	3320530	799
802	3321329	2636
803	3323965	5774
804	3329739	939
805	3330678	1781
806	3332459	1708
807	3334167	7470
808	3341637	1198
809	3342835	2224
810	3345059	2429
811	3347488	1391
812	3348879	568
813	3349447	5001
814	3354448	6119
815	3360567	11621
816	3372188	1203
817	3373391	2328
818	3375719	1244
819	3376963	2180
820	3379143	2818
821	3381961	5184
822	3387145	2432
823	3389577	3020
824	3392597	20077
825	3412674	1604
826	3414278	2244
827	3416522	1749
828	3418271	1458
829	3419729	7348
830	3427077	4600
831	3431677	12588
832	3444265	2392
833	3446657	1820
834	3448477	1431
835	3449908	3106
836	3453014	1370
837	3454384	3878
838	3458262	1116
839	3459378	1322
840	3460700	2353
841	3463053	1945
842	3464998	2346
843	3467344	3463
844	3470807	968
845	3471775	7299
846	3479074	5207
847	3484281	6567
848	3490848	4431
849	3495279	3696
850	3498975	2747
851	3501722	30920
852	3532642	3959
853	3536601	5236
854	3541837	2842
855	3544679	1950
856	3546629	4728
857	3551357	1223
858	3552580	2559
859	3555139	9853
860	3564992	7443
861	3572435	9174
862	3581609	11961
863	3593570	16170
864	3609740	9136
865	3618876	13802
866	3632678	12772
867	3645450	8137
868	3653587	20772
869	3674359	12946
870	3687305	44171
871	3731476	22724
872	3754200	21815
873	3776015	8610
874	3784625	3132
875	3787757	5165
876	3792922	5556
877	3798478	4690
878	3803168	5527
879	3808695	1869
880	3810564	3855
881	3814419	6071
882	3820490	4426
883	3824916	963
884	3825879	780
885	3826659	4164
886	3830823	2661
887	3833484	2950
888	3836434	1244
889	3837678	1937
890	3839615	2310
891	3841925	2722
892	3844647	2296
893	3846943	1283
894	3848226	4691
895	3852917	4572
896	3857489	3569
897	3861058	3122
898	3864180	4096
899	3868276	4495
900	3872771	2765
901	3875536	3813
902	3879349	2300
903	3881649	1725
904	3883374	2289
905	3885663	20474
906	3906137	3302
907	3909439	4068
908	3913507	1909
909	3915416	8718
910	3924134	2668
911	3926802	5307
912	3932109	5339
913	3937448	3679
914	3941127	4160
915	3945287	5922
916	3951209	3019
917	3954228	5452
918	3959680	1728
919	3961408	2611
920	3964019	5022
921	3969041	4779
922	3973820	3302
923	3977122	5410
924	3982532	5481
925	3988013	4262
926	3992275	2528
927	3994803	4396
928	3999199	7390
929	4006589	6354
930	4012943	3576
931	4016519	6859
932	4023378	10181
933	4033559	2177
934	4035736	3674
935	4039410	2335
936	4041745	3707
937	4045452	2940
938	4048392	3773
939	4052165	1621
940	4053786	10138
941	4063924	2143
942	4066067	4986
943	4071053	2419
944	4073472	7957
945	4081429	6794
946	4088223	4446
947	4092669	9617
948	4102286	6412
949	4108698	5737
950	4114435	2877
951	4117312	5676
952	4122988	10440
953	4133428	4315
954	4137743	6165
955	4143908	4639
956	4148547	2276
957	4150823	3431
958	4154254	8906
959	4163160	1807
960	4164967	5742
961	4170709	4049
962	4174758	356
963	4175114	1857
964	4176971	7404
965	4184375	4450
966	4188825	2430
967	4191255	1739
968	4192994	3088
969	4196082	3527
970	4199609	2793
971	4202402	5240
972	4207642	1177
973	4208819	1163
974	4209982	3115
975	4213097	7622
976	4220719	7655
977	4228374	1190
978	4229564	6025
979	4235589	1693
980	4237282	2330
981	4239612	4839
982	4244451	3358
983	4247809	1928
984	4249737	1172
985	4250909	2642
986	4253551	671
987	4254222	2801
988	4257023	5211
989	4262234	1657
990	4263891	2835
991	4266726	4157
992	4270883	1252
993	4272135	1112
994	4273247	1619
995	4274866	1183
996	4276049	1663
997	4277712	819
998	4278531	866
999	4279397	3828
1000	4283225	832
1001	4284057	3116
1002	4287173	7847
1003	4295020	2549
1004	4297569	1508
1005	4299077	3163
1006	4302240	1160
1007	4303400	2701
1008	4306101	2353
1009	4308454	1348
1010	4309802	1031
1011	4310833	3074
1012	4313907	1460
1013	4315367	8325
1014	4323692	1459
1015	4325151	2058
1016	4327209	958
1017	4328167	1668
1018	4329835	1627
1019	4331462	916
1020	4332378	9648
1021	4342026	3961
1022	4345987	660
1023	4346647	651
1024	4347298	674
1025	4347972	655
1026	4348627	694
1027	4349321	672
1028	4349993	683
1029	4350676	629
1030	4351305	624
1031	4351929	647
1032	4352576	632
1033	4353208	710
1034	4353918	678
1035	4354596	656
1036	4355252	624
1037	4355876	667
1038	4356543	620
1039	4357163	652
1040	4357815	637
1041	4358452	625
1042	4359077	645
1043	4359722	638
1044	4360360	648
1045	4361008	642
1046	4361650	660
1047	4362310	657
1048	4362967	672
1049	4363639	654
1050	4364293	660
1051	4364953	692
1052	4365645	689
1053	4366334	666
1054	4367000	690
1055	4367690	667
1056	4368357	699
1057	4369056	655
1058	4369711	630
1059	4370341	663
1060	4371004	643
1061	4371647	653
1062	4372300	630
1063	4372930	657
1064	4373587	645
1065	4374232	645
1066	4374877	639
1067	4375516	651
1068	4376167	693
1069	4376860	649
1070	4377509	679
1071	4378188	659
1072	4378847	624
1073	4379471	662
1074	4380133	655
1075	4380788	675
1076	4381463	657
1077	4382120	648
1078	4382768	680
1079	4383448	662
1080	4384110	654
1081	4384764	657
1082	4385421	675
1083	4386096	694
1084	4386790	648
1085	4387438	678
1086	4388116	643
1087	4388759	706
1088	4389465	635
1089	4390100	664
1090	4390764	647
1091	4391411	658
1092	4392069	646
1093	4392715	633
1094	4393348	646
1095	4393994	641
1096	4394635	642
1097	4395277	696
1098	4395973	669
1099	4396642	650
1100	4397292	647
1101	4397939	650
1102	4398589	655
1103	4399244	655
1104	4399899	653
1105	4400552	675
1106	4401227	656
1107	4401883	683
1108	4402566	655
1109	4403221	631
1110	4403852	657
1111	4404509	655
1112	4405164	674
1113	4405838	662
1114	4406500	653
1115	4407153	647
1116	4407800	646
1117	4408446	658
1118	4409104	633
1119	4409737	650
1120	4410387	645
1121	4411032	649
1122	4411681	637
1123	4412318	652
1124	4412970	646
1125	4413616	650
1126	4414266	648
1127	4414914	665
1128	4415579	619
1129	4416198	677
1130	4416875	655
1131	4417530	690
1132	4418220	676
1133	4418896	659
1134	4419555	654
1135	4420209	691
1136	4420900	705
1137	4421605	629
1138	4422234	638
1139	4422872	657
1140	4423529	665
1141	4424194	656
1142	4424850	674
1143	4425524	686
1144	4426210	663
1145	4426873	701
1146	4427574	705
1147	4428279	653
1148	4428932	639
1149	4429571	643
1150	4430214	644
1151	4430858	676
1152	4431534	656
1153	4432190	633
1154	4432823	635
1155	4433458	635
1156	4434093	646
1157	4434739	675
1158	4435414	665
1159	4436079	686
1160	4436765	689
1161	4437454	652
1162	4438106	677
1163	4438783	669
1164	4439452	681
1165	4440133	665
1166	4440798	664
1167	4441462	689
1168	4442151	8072
1169	4450223	11536
1170	4461759	2034
1171	4463793	3594
1172	4467387	5156
1173	4472543	5321
1174	4477864	6327
1175	4484191	1020
1176	4485211	7185
1177	4492396	2930
1178	4495326	9518
1179	4504844	4206
1180	4509050	2872
1181	4511922	1569
1182	4513491	2908
1183	4516399	3388
1184	4519787	1759
1185	4521546	5541
1186	4527087	9047
1187	4536134	2280
1188	4538414	8407
1189	4546821	6785
1190	4553606	6447
1191	4560053	3676
1192	4563729	3369
1193	4567098	2875
1194	4569973	457
1195	4570430	2155
1196	4572585	2897
1197	4575482	6548
1198	4582030	9409
1199	4591439	8420
1200	4599859	9675
1201	4609534	7944
1202	4617478	5455
1203	4622933	6230
1204	4629163	3537
1205	4632700	3976
1206	4636676	1532
1207	4638208	1649
1208	4639857	3138
1209	4642995	3500
1210	4646495	4580
1211	4651075	3470
1212	4654545	11590
1213	4666135	4792
1214	4670927	1057
1215	4671984	4153
1216	4676137	3644
1217	4679781	3429
1218	4683210	7972
1219	4691182	2232
1220	4693414	5524
1221	4698938	4364
1222	4703302	6518
1223	4709820	4776
1224	4714596	2154
1225	4716750	2130
1226	4718880	1480
1227	4720360	3300
1228	4723660	4582
1229	4728242	4121
1230	4732363	6222
1231	4738585	8564
1232	4747149	1840
1233	4748989	5767
1234	4754756	7261
1235	4762017	1260
1236	4763277	4094
1237	4767371	1595
1238	4768966	7281
1239	4776247	2741
1240	4778988	10126
1241	4789114	4279
1242	4793393	5791
1243	4799184	801
1244	4799985	3743
1245	4803728	1962
1246	4805690	756
1247	4806446	3224
1248	4809670	761
1249	4810431	6211
1250	4816642	6353
1251	4822995	5731
1252	4828726	10730
1253	4839456	3787
1254	4843243	1542
1255	4844785	2119
1256	4846904	9566
1257	4856470	4306
1258	4860776	6379
1259	4867155	3018
1260	4870173	6092
1261	4876265	6073
1262	4882338	1687
1263	4884025	6460
1264	4890485	3251
1265	4893736	6704
1266	4900440	9028
1267	4909468	1395
1268	4910863	2904
1269	4913767	1739
1270	4915506	3333
1271	4918839	5975
1272	4924814	6743
1273	4931557	6249
1274	4937806	6341
1275	4944147	9694
1276	4953841	9723
1277	4963564	1151
1278	4964715	702
1279	4965417	1141
1280	4966558	3791
1281	4970349	651
1282	4971000	5521
1283	4976521	1374
1284	4977895	2775
1285	4980670	2304
1286	4982974	5456
1287	4988430	2585
1288	4991015	25930
1289	5016945	3705
1290	5020650	4018
1291	5024668	12425
1292	5037093	4354
1293	5041447	3886
1294	5045333	12268
1295	5057601	3670
1296	5061271	1583
1297	5062854	1768
1298	5064622	701
1299	5065323	3214
1300	5068537	2833
1301	5071370	5790
1302	5077160	9613
1303	5086773	4038
1304	5090811	1093
1305	5091904	1756
1306	5093660	5483
1307	5099143	4592
1308	5103735	4532
1309	5108267	4389
1310	5112656	1847
1311	5114503	4365
1312	5118868	3658
1313	5122526	6147
1314	5128673	4186
1315	5132859	1100
1316	5133959	729
1317	5134688	8839
1318	5143527	3931
1319	5147458	6966
1320	5154424	1495
1321	5155919	2473
1322	5158392	1082
1323	5159474	1008
1324	5160482	999
1325	5161481	5322
1326	5166803	10982
1327	5177785	742
1328	5178527	661
1329	5179188	4013
1330	5183201	10085
1331	5193286	1280
1332	5194566	3105
1333	5197671	793
1334	5198464	546
1335	5199010	616
1336	5199626	983
1337	5200609	715
1338	5201324	1748
1339	5203072	12258
1340	5215330	4322
1341	5219652	11187
1342	5230839	3606
1343	5234445	5098
1344	5239543	9789
1345	5249332	1650
1346	5250982	739
1347	5251721	724
1348	5252445	2918
1349	5255363	1868
1350	5257231	2309
1351	5259540	3174
1352	5262714	2890
1353	5265604	2953
1354	5268557	3005
1355	5271562	2423
1356	5273985	2466
1357	5276451	2535
1358	5278986	851
1359	5279837	1593
1360	5281430	5827
1361	5287257	2563
1362	5289820	1285
1363	5291105	2042
1364	5293147	1577
1365	5294724	2889
1366	5297613	5800
1367	5303413	1180
1368	5304593	2819
1369	5307412	1829
1370	5309241	1222
1371	5310463	1106
1372	5311569	1763
1373	5313332	5977
1374	5319309	3425
1375	5322734	1580
1376	5324314	610
1377	5324924	2701
1378	5327625	884
1379	5328509	5752
1380	5334261	5202
1381	5339463	1598
1382	5341061	749
1383	5341810	778
1384	5342588	5797
1385	5348385	3730
1386	5352115	620
1387	5352735	5811
1388	5358546	682
1389	5359228	2853
1390	5362081	1078
1391	5363159	1261
1392	5364420	7578
1393	5371998	1470
1394	5373468	2294
1395	5375762	2088
1396	5377850	1455
1397	5379305	969
1398	5380274	1700
1399	5381974	2620
1400	5384594	17038
1401	5401632	1544
1402	5403176	4845
1403	5408021	2106
1404	5410127	2817
1405	5412944	6271
1406	5419215	531
1407	5419746	4031
1408	5423777	2033
1409	5425810	1210
1410	5427020	4650
1411	5431670	851
1412	5432521	2115
1413	5434636	1893
1414	5436529	4174
1415	5440703	4687
1416	5445390	9217
1417	5454607	4128
1418	5458735	2704
1419	5461439	842
1420	5462281	807
1421	5463088	894
1422	5463982	1038
1423	5465020	1948
1424	5466968	1554
1425	5468522	2553
1426	5471075	2000
1427	5473075	3745
1428	5476820	935
1429	5477755	1200
1430	5478955	1919
1431	5480874	1425
1432	5482299	3804
1433	5486103	5711
1434	5491814	2233
1435	5494047	2895
1436	5496942	1497
1437	5498439	5743
1438	5504182	2651
1439	5506833	1280
1440	5508113	1327
1441	5509440	7948
1442	5517388	1699
1443	5519087	2823
1444	5521910	1235
1445	5523145	1405
1446	5524550	5117
1447	5529667	3034
1448	5532701	1289
1449	5533990	2781
1450	5536771	1436
1451	5538207	916
1452	5539123	2768
1453	5541891	1487
1454	5543378	900
1455	5544278	2993
1456	5547271	1191
1457	5548462	2595
1458	5551057	1617
1459	5552674	2227
1460	5554901	1983
1461	5556884	6240
1462	5563124	2071
1463	5565195	1559
1464	5566754	3140
1465	5569894	2676
1466	5572570	2869
1467	5575439	1029
1468	5576468	1411
1469	5577879	5498
1470	5583377	3611
1471	5586988	2073
1472	5589061	5801
1473	5594862	6773
1474	5601635	1201
1475	5602836	1512
1476	5604348	349
1477	5604697	2191
1478	5606888	2938
1479	5609826	1212
1480	5611038	908
1481	5611946	1860
1482	5613806	2959
1483	5616765	6878
1484	5623643	2653
1485	5626296	1555
1486	5627851	1760
1487	5629611	1697
1488	5631308	8951
1489	5640259	5602
1490	5645861	5660
1491	5651521	5477
1492	5656998	6734
1493	5663732	2065
1494	5665797	19448
1495	5685245	1811
1496	5687056	1229
1497	5688285	3027
1498	5691312	1849
1499	5693161	2684
1500	5695845	4160
1501	5700005	1404
1502	5701409	586
1503	5701995	6563
1504	5708558	2407
1505	5710965	1820
1506	5712785	3338
1507	5716123	1880
1508	5718003	13750
1509	5731753	533
1510	5732286	1625
1511	5733911	3022
1512	5736933	2359
1513	5739292	2811
1514	5742103	18365
1515	5760468	1583
1516	5762051	3077
1517	5765128	583
1518	5765711	1563
1519	5767274	1640
1520	5768914	1554
1521	5770468	8820
1522	5779288	4423
1523	5783711	2926
1524	5786637	597
1525	5787234	7685
1526	5794919	4049
1527	5798968	12460
1528	5811428	4882
1529	5816310	2529
1530	5818839	15855
1531	5834694	6297
1532	5840991	2626
1533	5843617	299
1534	5843916	2355
1535	5846271	3862
1536	5850133	2800
1537	5852933	13549
1538	5866482	7920
1539	5874402	1915
1540	5876317	2786
1541	5879103	1937
1542	5881040	1855
1543	5882895	3447
1544	5886342	2222
1545	5888564	3064
1546	5891628	1997
1547	5893625	1835
1548	5895460	2197
